Date,Source_x,Site ID_x,POC_x,Daily Mean PM2.5 Concentration,UNITS_x,DAILY_AQI_VALUE_x,Site Name_x,DAILY_OBS_COUNT_x,PERCENT_COMPLETE_x,AQS_PARAMETER_CODE_x,AQS_PARAMETER_DESC_x,CBSA_CODE_x,CBSA_NAME_x,STATE_CODE_x,STATE_x,COUNTY_CODE_x,COUNTY_x,SITE_LATITUDE_x,SITE_LONGITUDE_x,Unnamed: 20_x,Unnamed: 21_x,Unnamed: 22_x,Unnamed: 23_x,Unnamed: 24_x,Unnamed: 25_x,Unnamed: 26_x,Unnamed: 27_x,Unnamed: 28_x,Unnamed: 29_x,Unnamed: 30_x,Unnamed: 31_x,Unnamed: 32_x,Unnamed: 33_x,Unnamed: 34_x,Unnamed: 35_x,Unnamed: 36_x,Unnamed: 37_x,Unnamed: 38_x,Unnamed: 39_x,day_x,month_x,year_x,unix_x,Source_y,Site ID_y,POC_y,Daily Max 8-hour Ozone Concentration,UNITS_y,DAILY_AQI_VALUE_y,Site Name_y,DAILY_OBS_COUNT_y,PERCENT_COMPLETE_y,AQS_PARAMETER_CODE_y,AQS_PARAMETER_DESC_y,CBSA_CODE_y,CBSA_NAME_y,STATE_CODE_y,STATE_y,COUNTY_CODE_y,COUNTY_y,SITE_LATITUDE_y,SITE_LONGITUDE_y,Unnamed: 20_y,Unnamed: 21_y,Unnamed: 22_y,Unnamed: 23_y,Unnamed: 24_y,Unnamed: 25_y,Unnamed: 26_y,Unnamed: 27_y,Unnamed: 28_y,Unnamed: 29_y,Unnamed: 30_y,Unnamed: 31_y,Unnamed: 32_y,Unnamed: 33_y,Unnamed: 34_y,Unnamed: 35_y,Unnamed: 36_y,Unnamed: 37_y,Unnamed: 38_y,Unnamed: 39_y,day_y,month_y,year_y,unix_y
1/25/18,AQS,270530962,3,16.3,ug/m3 LC,60,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,25,1,2018,1516838400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/18,AQS,270530962,3,8.3,ug/m3 LC,35,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,26,1,2018,1516924800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/18,AQS,270530962,3,11.0,ug/m3 LC,46,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,27,1,2018,1517011200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/18,AQS,270530962,3,5.3,ug/m3 LC,22,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,28,1,2018,1517097600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/18,AQS,270530962,3,6.5,ug/m3 LC,27,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,29,1,2018,1517184000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/18,AQS,270530962,3,9.7,ug/m3 LC,40,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,30,1,2018,1517270400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/18,AQS,270530962,3,8.6,ug/m3 LC,36,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,31,1,2018,1517356800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/18,AQS,270530962,3,9.2,ug/m3 LC,38,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,1,2,2018,1517443200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/18,AQS,270530962,3,5.2,ug/m3 LC,22,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,2,2,2018,1517529600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/18,AQS,270530962,3,9.3,ug/m3 LC,39,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,3,2,2018,1517616000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/18,AQS,270530962,3,4.6,ug/m3 LC,19,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,4,2,2018,1517702400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/18,AQS,270530962,3,6.7,ug/m3 LC,28,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,5,2,2018,1517788800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/18,AQS,270530962,3,6.9,ug/m3 LC,29,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,6,2,2018,1517875200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/18,AQS,270530962,3,9.9,ug/m3 LC,41,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,7,2,2018,1517961600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/18,AQS,270530962,3,16.3,ug/m3 LC,60,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,8,2,2018,1518048000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/18,AQS,270530962,3,10.2,ug/m3 LC,43,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,9,2,2018,1518134400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/18,AQS,270530962,3,11.3,ug/m3 LC,47,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,10,2,2018,1518220800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/18,AQS,270530962,3,9.0,ug/m3 LC,38,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,11,2,2018,1518307200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/18,AQS,270530962,3,12.7,ug/m3 LC,52,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,12,2,2018,1518393600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/18,AQS,270530962,3,14.2,ug/m3 LC,55,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,13,2,2018,1518480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/18,AQS,270530962,3,17.7,ug/m3 LC,63,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,14,2,2018,1518566400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/18,AQS,270530962,3,7.4,ug/m3 LC,31,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,15,2,2018,1518652800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/18,AQS,270530962,3,6.9,ug/m3 LC,29,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,16,2,2018,1518739200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/18,AQS,270530962,3,3.7,ug/m3 LC,15,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,17,2,2018,1518825600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/18,AQS,270530962,3,5.1,ug/m3 LC,21,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,18,2,2018,1518912000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/18,AQS,270530962,3,2.0,ug/m3 LC,8,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,19,2,2018,1518998400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/18,AQS,270530962,3,4.1,ug/m3 LC,17,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,20,2,2018,1519084800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/18,AQS,270530962,3,6.5,ug/m3 LC,27,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,21,2,2018,1519171200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/18,AQS,270530962,3,11.8,ug/m3 LC,49,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,22,2,2018,1519257600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/18,AQS,270530962,3,12.4,ug/m3 LC,52,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,23,2,2018,1519344000,AQS,270530962.0,1.0,0.033,ppm,31.0,Near Road I-35/I-94,15.0,88.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,23.0,2.0,2018.0,1519344000.0
2/24/18,AQS,270530962,3,22.1,ug/m3 LC,72,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,24,2,2018,1519430400,AQS,270530962.0,1.0,0.033,ppm,31.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,24.0,2.0,2018.0,1519430400.0
2/25/18,AQS,270530962,3,8.5,ug/m3 LC,35,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,25,2,2018,1519516800,AQS,270530962.0,1.0,0.038,ppm,35.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,25.0,2.0,2018.0,1519516800.0
2/26/18,AQS,270530962,3,8.3,ug/m3 LC,35,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,26,2,2018,1519603200,AQS,270530962.0,1.0,0.035,ppm,32.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,26.0,2.0,2018.0,1519603200.0
2/27/18,AQS,270530962,3,16.7,ug/m3 LC,61,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,27,2,2018,1519689600,AQS,270530962.0,1.0,0.026000000000000002,ppm,24.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,27.0,2.0,2018.0,1519689600.0
2/28/18,AQS,270530962,3,12.3,ug/m3 LC,51,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,28,2,2018,1519776000,AQS,270530962.0,1.0,0.033,ppm,31.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,28.0,2.0,2018.0,1519776000.0
3/1/18,AQS,270530962,3,11.1,ug/m3 LC,46,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,1,3,2018,1519862400,AQS,270530962.0,1.0,0.028999999999999998,ppm,27.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2018.0,1519862400.0
3/2/18,AQS,270530962,3,18.2,ug/m3 LC,64,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,2,3,2018,1519948800,AQS,270530962.0,1.0,0.035,ppm,32.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2018.0,1519948800.0
3/3/18,AQS,270530962,3,5.2,ug/m3 LC,22,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,3,3,2018,1520035200,AQS,270530962.0,1.0,0.039,ppm,36.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2018.0,1520035200.0
3/4/18,AQS,270530962,3,3.4,ug/m3 LC,14,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,4,3,2018,1520121600,AQS,270530962.0,1.0,0.036000000000000004,ppm,33.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,4.0,3.0,2018.0,1520121600.0
3/5/18,AQS,270530962,3,2.2,ug/m3 LC,9,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,5,3,2018,1520208000,AQS,270530962.0,1.0,0.035,ppm,32.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,5.0,3.0,2018.0,1520208000.0
3/6/18,AQS,270530962,3,4.7,ug/m3 LC,20,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,6,3,2018,1520294400,AQS,270530962.0,1.0,0.03,ppm,28.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,6.0,3.0,2018.0,1520294400.0
3/7/18,AQS,270530962,3,6.6,ug/m3 LC,28,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,7,3,2018,1520380800,AQS,270530962.0,1.0,0.031,ppm,29.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,7.0,3.0,2018.0,1520380800.0
3/8/18,AQS,270530962,3,9.0,ug/m3 LC,38,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,8,3,2018,1520467200,AQS,270530962.0,1.0,0.032,ppm,30.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,8.0,3.0,2018.0,1520467200.0
3/9/18,AQS,270530962,3,17.6,ug/m3 LC,63,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,9,3,2018,1520553600,AQS,270530962.0,1.0,0.038,ppm,35.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,9.0,3.0,2018.0,1520553600.0
3/10/18,AQS,270530962,3,14.7,ug/m3 LC,56,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,10,3,2018,1520640000,AQS,270530962.0,1.0,0.040999999999999995,ppm,38.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,10.0,3.0,2018.0,1520640000.0
3/11/18,AQS,270530962,3,13.0,ug/m3 LC,53,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,11,3,2018,1520726400,AQS,270530962.0,1.0,0.035,ppm,32.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,11.0,3.0,2018.0,1520726400.0
3/12/18,AQS,270530962,3,7.6,ug/m3 LC,32,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,12,3,2018,1520812800,AQS,270530962.0,1.0,0.034,ppm,31.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,12.0,3.0,2018.0,1520812800.0
3/13/18,AQS,270530962,3,5.0,ug/m3 LC,21,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,13,3,2018,1520899200,AQS,270530962.0,1.0,0.034,ppm,31.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,13.0,3.0,2018.0,1520899200.0
3/14/18,AQS,270530962,3,7.7,ug/m3 LC,32,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,14,3,2018,1520985600,AQS,270530962.0,1.0,0.032,ppm,30.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,14.0,3.0,2018.0,1520985600.0
3/15/18,AQS,270530962,3,4.7,ug/m3 LC,20,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,15,3,2018,1521072000,AQS,270530962.0,1.0,0.034,ppm,31.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,15.0,3.0,2018.0,1521072000.0
3/16/18,AQS,270530962,3,2.3,ug/m3 LC,10,Near Road I-35/I-94,1,100,88101,PM2.5 - Local Conditions,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27,Minnesota,53,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,16,3,2018,1521158400,AQS,270530962.0,1.0,0.039,ppm,36.0,Near Road I-35/I-94,17.0,100.0,44201.0,Ozone,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI",27.0,Minnesota,53.0,Hennepin,44.965241999999996,-93.25475899999999,,,,,,,,,,,,,,,,,,,,,16.0,3.0,2018.0,1521158400.0
